3607771,Thomson ONE Wealth Management,Infra Mon,2015/2/6 16:41,2015/2/24 20:48,Americas,United States,Service Cloud Case (Read Only)
3630174,Thomson ONE Wealth Management,Phone,2015/2/13 19:51,2015/2/24 20:50,Americas,Canada,Service Cloud Case (Read Only)
3659896,Thomson ONE Wealth Management,Phone,2015/2/24 14:06,2015/2/24 21:07,Americas,Canada,Service Cloud Case (Read Only)
3643549,Thomson ONE Wealth Management,Infra Mon,2015/2/17 23:34,2015/2/25 11:35,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Arthur Shats (20 records),,,,,,,
,,,,,,,
3594523,Thomson ONE Wealth Management,Phone,2015/2/2 17:16,2015/2/2 17:24,Americas,United States,Service Cloud Case (Read Only)
3600825,Thomson ONE Wealth Management,Phone,2015/2/4 16:25,2015/2/5 15:02,Americas,United States,Service Cloud Case (Read Only)
3603878,Thomson ONE Wealth Management,Phone,2015/2/5 15:03,2015/2/6 10:01,Americas,United States,Service Cloud Case (Read Only)
3571808,Thomson ONE Wealth Management,Phone,2015/1/23 17:04,2015/2/6 16:22,Americas,United States,Service Cloud Case (Read Only)
3611180,Thomson ONE Wealth Management,Phone,2015/2/9 15:35,2015/2/10 8:54,Americas,United States,Service Cloud Case (Read Only)
3614119,Thomson ONE Wealth Management,Phone,2015/2/10 15:14,2015/2/11 12:49,Americas,United States,Service Cloud Case (Read Only)
3617095,Thomson ONE Wealth Management,Phone,2015/2/11 15:35,2015/2/12 11:33,Americas,United States,Service Cloud Case (Read Only)
3619634,Thomson ONE Wealth Management,Phone,2015/2/12 11:35,2015/2/13 17:05,Americas,United States,Service Cloud Case (Read Only)
3635249,-,-,2015/2/16 1:19,2015/2/16 1:19,Americas,United States,Siebel Service Request
3635362,-,-,2015/2/16 1:20,2015/2/16 1:20,Americas,United States,Siebel Service Request
3637794,-,-,2015/2/16 4:03,2015/2/16 4:03,Americas,United States,Siebel Service Request
3642700,Thomson ONE Wealth Management,Phone,2015/2/17 13:24,2015/2/18 16:38,Americas,United States,Service Cloud Case (Read Only)
3645738,Thomson ONE Wealth Management,Phone,2015/2/18 16:23,2015/2/19 17:30,Americas,United States,Service Cloud Case (Read Only)
3648280,Thomson ONE Wealth Management,Phone,2015/2/19 17:09,2015/2/20 9:13,Americas,United States,Service Cloud Case (Read Only)
3657193,Thomson ONE Wealth Management,Phone,2015/2/23 16:20,2015/2/24 11:00,Americas,United States,Service Cloud Case (Read Only)
3660127,Thomson ONE Wealth Management,Phone,2015/2/24 16:10,2015/2/25 8:39,Americas,United States,Service Cloud Case (Read Only)
3659895,Thomson ONE Wealth Management,Phone,2015/2/24 14:06,2015/2/25 8:41,Americas,United States,Service Cloud Case (Read Only)
3663127,Thomson ONE Wealth Management,Phone,2015/2/25 15:50,2015/2/26 9:56,Americas,United States,Service Cloud Case (Read Only)
3648327,Thomson ONE Wealth Management,Phone,2015/2/19 17:42,2015/2/26 10:08,Americas,United States,Service Cloud Case (Read Only)
3668720,Thomson ONE Wealth Management,Phone,2015/2/27 15:38,2015/2/27 15:58,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Charish Patel (4 records),,,,,,,
,,,,,,,
2640805,-,-,2014/2/14 10:01,2015/2/15 22:44,Americas,United States,Siebel Service Request
2636837,-,-,2014/2/13 10:02,2015/2/15 22:44,Americas,United States,Siebel Service Request
3631832,-,-,2015/2/15 22:51,2015/2/15 22:51,Americas,United States,Siebel Service Request
3636832,-,-,2015/2/16 3:59,2015/2/16 3:59,Americas,United States,Siebel Service Request
????Case Owner: Del Harewood (11 records),,,,,,,
,,,,,,,
3533771,Thomson ONE Wealth Management,Infra Mon,2015/1/7 23:51,2015/2/25 11:54,Americas,United States,Service Cloud Case (Read Only)
3556495,Thomson ONE Wealth Management,Phone,2015/1/16 13:58,2015/2/25 12:01,Europe,United Kingdom,Service Cloud Case (Read Only)
3537952,Thomson ONE Wealth Management,Infra Mon,2015/1/9 8:37,2015/2/25 12:05,Americas,United States,Service Cloud Case (Read Only)
3549421,Thomson ONE Wealth Management,Phone,2015/1/14 8:49,2015/2/25 12:30,Americas,United States,Service Cloud Case (Read Only)
3564309,Thomson ONE Wealth Management,Infra Mon,2015/1/21 6:17,2015/2/25 12:36,Europe,France,Service Cloud Case (Read Only)
3543638,Thomson Reuters Eikon,Infra Mon,2015/1/12 11:05,2015/2/25 12:39,Americas,United States,Service Cloud Case (Read Only)
3562397,Thomson ONE Wealth Management,Contact Us,2015/1/20 12:44,2015/2/25 12:57,Americas,United States,Service Cloud Case (Read Only)
3552591,Thomson ONE Wealth Management,Infra Mon,2015/1/15 9:09,2015/2/25 12:59,Americas,United States,Service Cloud Case (Read Only)
3574019,Thomson ONE Wealth Management,Infra Mon,2015/1/26 2:30,2015/2/25 13:08,Americas,United States,Service Cloud Case (Read Only)
3584470,Thomson ONE Wealth Management,Phone,2015/1/29 9:21,2015/2/25 13:10,Americas,United States,Service Cloud Case (Read Only)
3621660,Thomson ONE Wealth Management,Infra Mon,2015/2/13 7:12,2015/2/25 15:49,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Doug Jones (30 records),,,,,,,
,,,,,,,
3574899,Thomson ONE Wealth Management,Phone,2015/1/26 7:58,2015/2/2 9:11,Americas,Canada,Service Cloud Case (Read Only)
3570692,Thomson ONE Wealth Management,Infra Mon,2015/1/23 9:34,2015/2/2 10:46,Americas,United States,Service Cloud Case (Read Only)
3591810,Thomson TDF,Infra Mon,2015/2/1 23:03,2015/2/2 10:52,Americas,United States,Service Cloud Case (Read Only)
3562388,Thomson ONE Wealth Management,Contact Us,2015/1/20 12:40,2015/2/2 11:38,Americas,United States,Service Cloud Case (Read Only)
3583988,Thomson ONE Wealth Management,Infra Mon,2015/1/29 5:54,2015/2/2 11:55,Americas,United States,Service Cloud Case (Read Only)
3585328,Thomson ONE Wealth Management,Phone,2015/1/29 14:24,2015/2/2 11:57,Americas,United States,Service Cloud Case (Read Only)
3593090,Thomson ONE Wealth Management,Phone,2015/2/2 8:29,2015/2/5 14:07,Americas,United States,Service Cloud Case (Read Only)
3586088,Thomson ONE Wealth Management,Infra Mon,2015/1/29 23:34,2015/2/5 14:20,Americas,United States,Service Cloud Case (Read Only)
3610315,Thomson ONE Wealth Management,Phone,2015/2/9 10:58,2015/2/9 12:27,Americas,Canada,Service Cloud Case (Read Only)
3606706,Thomson ONE Wealth Management 5.0,Contact Us,2015/2/6 14:59,2015/2/9 13:18,Americas,United States,Service Cloud Case (Read Only)
3614207,Thomson ONE Wealth Management 5.0,Phone,2015/2/10 15:54,2015/2/12 9:23,Americas,Canada,Service Cloud Case (Read Only)
3608981,Thomson ONE Wealth Management,Infra Mon,2015/2/9 2:45,2015/2/13 10:07,Americas,United States,Service Cloud Case (Read Only)
3631837,-,-,2015/2/15 22:51,2015/2/15 22:51,Americas,United States,Siebel Service Request
3635609,-,-,2015/2/16 1:20,2015/2/16 1:20,Americas,United States,Siebel Service Request
3636082,-,-,2015/2/16 1:21,2015/2/16 1:21,Americas,United States,Siebel Service Request
3636103,-,-,2015/2/16 1:21,2015/2/16 1:21,Americas,United States,Siebel Service Request
3636104,-,-,2015/2/16 1:21,2015/2/16 1:21,Americas,United States,Siebel Service Request
3636833,-,-,2015/2/16 3:59,2015/2/16 3:59,Americas,United States,Siebel Service Request
3617726,Thomson ONE Wealth Management,Infra Mon,2015/2/11 23:19,2015/2/16 10:30,Europe,United Kingdom,Service Cloud Case (Read Only)
3271595,Autex,Infra Mon,2014/9/14 23:24,2015/2/16 13:51,Americas,United States,Service Cloud Case (Read Only)
3621799,Thomson ONE Wealth Management,Phone,2015/2/13 8:34,2015/2/17 13:37,Americas,United States,Service Cloud Case (Read Only)
3642733,Thomson ONE Wealth Management,Phone,2015/2/17 13:44,2015/2/18 9:39,Americas,United States,Service Cloud Case (Read Only)
3639578,Thomson ONE Wealth Management,Phone,2015/2/16 9:06,2015/2/19 9:32,Americas,United States,Service Cloud Case (Read Only)
3640359,Thomson ONE Wealth Management,Phone,2015/2/16 13:19,2015/2/19 13:08,Americas,Canada,Service Cloud Case (Read Only)
3606523,Thomson ONE Wealth Management,Phone,2015/2/6 13:26,2015/2/19 13:09,Americas,United States,Service Cloud Case (Read Only)
3645412,Thomson ONE Wealth Management,Phone,2015/2/18 13:22,2015/2/19 14:00,Americas,United States,Service Cloud Case (Read Only)
3555573,Thomson ONE Wealth Management,Phone,2015/1/16 9:22,2015/2/19 14:15,Americas,United States,Service Cloud Case (Read Only)
3647482,Thomson ONE Corporate Finance,Phone,2015/2/19 11:03,2015/2/24 8:12,Americas,Canada,Service Cloud Case (Read Only)
3642233,Thomson ONE Wealth Management,Contact Us,2015/2/17 10:44,2015/2/24 8:29,Europe,United Kingdom,Service Cloud Case (Read Only)
3662804,Thomson ONE Wealth Management,Phone,2015/2/25 13:14,2015/2/25 14:27,Americas,Canada,Service Cloud Case (Read Only)
????Case Owner: Frank Gonzalez (16 records),,,,,,,
,,,,,,,
3597458,Thomson ONE Wealth Management,Contact Us,2015/2/3 14:44,2015/2/4 9:47,Americas,Canada,Service Cloud Case (Read Only)
3596934,Thomson ONE Wealth Management,Infra Mon,2015/2/3 11:26,2015/2/4 9:52,Americas,United States,Service Cloud Case (Read Only)
3599735,Thomson ONE Wealth Management,Infra Mon,2015/2/4 9:48,2015/2/4 11:34,Americas,United States,Service Cloud Case (Read Only)
3600213,Thomson ONE Wealth Management,Email,2015/2/4 12:01,2015/2/4 19:12,Americas,United States,Service Cloud Case (Read Only)
3600704,Thomson ONE Wealth Management,Infra Mon,2015/2/4 15:28,2015/2/4 19:18,Americas,United States,Service Cloud Case (Read Only)
3608198,Thomson ONE Wealth Management,Phone,2015/2/8 9:19,2015/2/8 21:28,Americas,United States,Service Cloud Case (Read Only)
3613731,Thomson ONE Wealth Management,Infra Mon,2015/2/10 12:12,2015/2/10 12:43,Americas,United States,Service Cloud Case (Read Only)
3630257,Thomson ONE Wealth Management,Infra Mon,2015/2/14 10:27,2015/2/18 14:18,Americas,United States,Service Cloud Case (Read Only)
3630268,Thomson ONE Wealth Management,Email,2015/2/14 12:19,2015/2/18 14:26,Americas,United States,Service Cloud Case (Read Only)
3630295,Thomson ONE Wealth Management,Infra Mon,2015/2/14 15:59,2015/2/18 14:33,Americas,United States,Service Cloud Case (Read Only)
3630254,Thomson ONE Wealth Management,Infra Mon,2015/2/14 9:16,2015/2/18 14:36,Americas,United States,Service Cloud Case (Read Only)
3315611,Thomson ONE Wealth Management,Phone,2014/10/1 12:12,2015/2/18 14:45,Americas,United States,Service Cloud Case (Read Only)
3645215,Thomson ONE Wealth Management,Infra Mon,2015/2/18 11:59,2015/2/18 16:35,Americas,United States,Service Cloud Case (Read Only)
3613091,Thomson ONE Wealth Management,Infra Mon,2015/2/10 8:54,2015/2/18 16:39,Americas,United States,Service Cloud Case (Read Only)
3630256,Thomson ONE Wealth Management,Infra Mon,2015/2/14 10:08,2015/2/21 8:42,Americas,United States,Service Cloud Case (Read Only)
3650800,Thomson ONE Wealth Management,Infra Mon,2015/2/21 10:08,2015/2/24 9:13,Asia,Japan,Service Cloud Case (Read Only)
????Case Owner: Ismael Sierra (9 records),,,,,,,
,,,,,,,
3574896,Thomson ONE Wealth Management,Infra Mon,2015/1/26 7:57,2015/2/1 20:56,Americas,United States,Service Cloud Case (Read Only)
3591668,Thomson TDF,Infra Mon,2015/2/1 21:40,2015/2/4 6:52,Americas,United States,Service Cloud Case (Read Only)
3611889,Thomson ONE Wealth Management,Infra Mon,2015/2/9 23:14,2015/2/10 23:24,Americas,United States,Service Cloud Case (Read Only)
3612752,Thomson ONE Wealth Management,Infra Mon,2015/2/10 6:26,2015/2/11 4:14,Americas,Canada,Service Cloud Case (Read Only)
3631259,Thomson ONE Wealth Management,Infra Mon,2015/2/15 20:17,2015/2/15 21:31,Americas,United States,Service Cloud Case (Read Only)
3639440,Thomson ONE Wealth Management,Infra Mon,2015/2/16 8:08,2015/2/16 20:36,Americas,United States,Service Cloud Case (Read Only)
3641384,Thomson ONE Wealth Management,Infra Mon,2015/2/17 4:44,2015/2/17 4:49,Americas,United States,Service Cloud Case (Read Only)
3640843,Thomson ONE Wealth Management,Infra Mon,2015/2/16 22:43,2015/2/17 21:11,Americas,Canada,Service Cloud Case (Read Only)
3636728,Thomson ONE Wealth Management,Infra Mon,2015/2/16 3:51,2015/2/17 21:17,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Jason McManus (15 records),,,,,,,
,,,,,,,
3593379,Thomson ONE Wealth Management,Email,2015/2/2 9:55,2015/2/9 12:37,Americas,United States,Service Cloud Case (Read Only)
3512574,Thomson ONE Wealth Management,Phone,2014/12/24 18:15,2015/2/9 12:38,Americas,United States,Service Cloud Case (Read Only)
3491675,Thomson ONE Wealth Management,Phone,2014/12/15 13:03,2015/2/9 12:39,Americas,United States,Service Cloud Case (Read Only)
3613771,Thomson ONE Equity,Phone,2015/2/10 12:34,2015/2/10 13:31,Americas,United States,Service Cloud Case (Read Only)
3616756,Thomson ONE Wealth Management,Infra Mon,2015/2/11 12:59,2015/2/11 13:54,Americas,Canada,Service Cloud Case (Read Only)
3616980,Thomson ONE Wealth Management,Contact Us,2015/2/11 14:41,2015/2/11 15:05,Americas,United States,Service Cloud Case (Read Only)
3616970,Thomson ONE Wealth Management,Contact Us,2015/2/11 14:37,2015/2/11 19:37,Americas,Canada,Service Cloud Case (Read Only)
3617395,Thomson ONE Wealth Management,Phone,2015/2/11 19:09,2015/2/11 19:39,Americas,United States,Service Cloud Case (Read Only)
3619994,Thomson ONE Wealth Management,Phone,2015/2/12 13:49,2015/2/12 19:05,Americas,United States,Service Cloud Case (Read Only)
3642797,Thomson ONE Wealth Management,Phone,2015/2/17 14:11,2015/2/17 14:21,Americas,United States,Service Cloud Case (Read Only)
3622605,Thomson ONE Wealth Management,Phone,2015/2/13 13:24,2015/2/17 15:02,Americas,United States,Service Cloud Case (Read Only)
3645346,Thomson ONE Wealth Management,Infra Mon,2015/2/18 12:47,2015/2/18 13:47,Americas,United States,Service Cloud Case (Read Only)
3648076,Thomson ONE Wealth Management,Infra Mon,2015/2/19 15:02,2015/2/20 13:16,Americas,United States,Service Cloud Case (Read Only)
3668627,Thomson ONE Wealth Management,Contact Us,2015/2/27 14:47,2015/2/27 19:15,Americas,Canada,Service Cloud Case (Read Only)
3671324,-,-,2015/2/27 19:17,2015/2/27 19:17,Americas,United States,Siebel Service Request
????Case Owner: Kelly Button (33 records),,,,,,,
,,,,,,,
3591005,Thomson ONE Wealth Management,Infra Mon,2015/1/30 18:12,2015/2/3 17:33,Americas,United States,Service Cloud Case (Read Only)
3597837,Thomson ONE Wealth Management,Email,2015/2/3 18:19,2015/2/3 18:42,Americas,United States,Service Cloud Case (Read Only)
3598313,Thomson ONE Wealth Management,Infra Mon,2015/2/3 23:37,2015/2/4 16:09,Americas,United States,Service Cloud Case (Read Only)
3598025,Thomson ONE Wealth Management,Infra Mon,2015/2/3 20:31,2015/2/4 17:22,Americas,Canada,Service Cloud Case (Read Only)
3600736,Thomson ONE Wealth Management,Email,2015/2/4 15:45,2015/2/4 19:23,Americas,United States,Service Cloud Case (Read Only)
3600730,Thomson ONE Wealth Management,Email,2015/2/4 15:39,2015/2/4 19:26,Americas,United States,Service Cloud Case (Read Only)
3597680,Thomson ONE Wealth Management,Email,2015/2/3 16:30,2015/2/5 20:06,Asia,India,Service Cloud Case (Read Only)
3600307,Thomson ONE Wealth Management,Infra Mon,2015/2/4 12:36,2015/2/5 22:33,Americas,United States,Service Cloud Case (Read Only)
3604387,Thomson ONE Wealth Management,Infra Mon,2015/2/5 20:46,2015/2/5 23:21,Americas,United States,Service Cloud Case (Read Only)
3606668,Thomson ONE Wealth Management,Email,2015/2/6 14:41,2015/2/6 19:50,Americas,United States,Service Cloud Case (Read Only)
3607912,Thomson ONE Wealth Management,Infra Mon,2015/2/6 19:51,2015/2/9 17:14,Americas,United States,Service Cloud Case (Read Only)
3607864,Thomson ONE Wealth Management,Infra Mon,2015/2/6 17:51,2015/2/9 17:52,Americas,Canada,Service Cloud Case (Read Only)
3611716,Thomson ONE Wealth Management,Infra Mon,2015/2/9 21:19,2015/2/11 0:14,Americas,United States,Service Cloud Case (Read Only)
3613782,Thomson ONE Wealth Management,Email,2015/2/10 12:37,2015/2/11 16:19,Americas,Canada,Service Cloud Case (Read Only)
3607857,Thomson ONE Wealth Management,Infra Mon,2015/2/6 17:39,2015/2/11 20:04,Americas,United States,Service Cloud Case (Read Only)
3616967,Thomson ONE Wealth Management,Contact Us,2015/2/11 14:36,2015/2/11 22:30,Americas,United States,Service Cloud Case (Read Only)
3617191,Thomson ONE Wealth Management,Email,2015/2/11 16:26,2015/2/11 22:51,Americas,United States,Service Cloud Case (Read Only)
3620287,Thomson ONE Wealth Management,Email,2015/2/12 16:17,2015/2/12 18:14,Americas,United States,Service Cloud Case (Read Only)
3636287,-,-,2015/2/16 1:22,2015/2/16 1:22,Americas,United States,Siebel Service Request
3636861,-,-,2015/2/16 4:00,2015/2/16 4:00,Americas,United States,Siebel Service Request
3636865,-,-,2015/2/16 4:00,2015/2/16 4:00,Americas,United States,Siebel Service Request
3620838,Thomson ONE Wealth Management,Infra Mon,2015/2/12 23:28,2015/2/16 12:32,Americas,United States,Service Cloud Case (Read Only)
3618216,Thomson ONE Wealth Management,Infra Mon,2015/2/12 3:58,2015/2/16 12:34,Americas,United States,Service Cloud Case (Read Only)
3640200,Thomson ONE Wealth Management,Contact Us,2015/2/16 11:45,2015/2/17 17:21,Americas,United States,Service Cloud Case (Read Only)
3640491,Thomson ONE Wealth Management,Contact Us,2015/2/16 16:12,2015/2/17 17:25,Americas,United States,Service Cloud Case (Read Only)
3642249,Thomson ONE Wealth Management,Contact Us,2015/2/17 10:49,2015/2/17 18:08,Americas,United States,Service Cloud Case (Read Only)
3620278,Thomson ONE Wealth Management,Infra Mon,2015/2/12 16:11,2015/2/18 17:29,Americas,Canada,Service Cloud Case (Read Only)
3648244,Thomson ONE Wealth Management,Email,2015/2/19 16:45,2015/2/19 18:30,Americas,Canada,Service Cloud Case (Read Only)
3648410,Thomson ONE Wealth Management,Contact Us,2015/2/19 18:55,2015/2/19 22:37,Americas,United States,Service Cloud Case (Read Only)
3642811,Thomson ONE Wealth Management,Email,2015/2/17 14:16,2015/2/23 20:18,Americas,United States,Service Cloud Case (Read Only)
3566414,Thomson ONE Wealth Management,Email,2015/1/21 22:40,2015/2/23 22:17,Asia,Philippines,Service Cloud Case (Read Only)
3662603,Thomson ONE Wealth Management,Email,2015/2/25 11:53,2015/2/25 20:39,Americas,United States,Service Cloud Case (Read Only)
3660482,Thomson ONE Wealth Management,Infra Mon,2015/2/24 20:31,2015/2/25 22:48,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Leonard Manulis (10 records),,,,,,,
,,,,,,,
3634583,-,-,2015/2/16 1:17,2015/2/16 1:17,Americas,United States,Siebel Service Request
3637980,-,-,2015/2/16 4:03,2015/2/16 4:03,Americas,United States,Siebel Service Request
3638113,Autex,Infra Mon,2015/2/16 4:28,2015/2/17 11:25,Americas,United States,Service Cloud Case (Read Only)
3641496,Thomson ONE Wealth Management,Infra Mon,2015/2/17 5:27,2015/2/19 10:18,Americas,United States,Service Cloud Case (Read Only)
3656552,Thomson ONE Wealth Management 5.0,Phone,2015/2/23 11:32,2015/2/23 12:57,Americas,Canada,Service Cloud Case (Read Only)
3644334,Thomson ONE Wealth Management,Infra Mon,2015/2/18 7:23,2015/2/24 11:07,Americas,United States,Service Cloud Case (Read Only)
3645257,Thomson ONE Wealth Management,Infra Mon,2015/2/18 12:13,2015/2/25 11:00,Americas,United States,Service Cloud Case (Read Only)
3649891,Thomson ONE Wealth Management,Infra Mon,2015/2/20 11:10,2015/2/25 12:25,Americas,United States,Service Cloud Case (Read Only)
3620856,Thomson ONE Wealth Management,Infra Mon,2015/2/12 23:52,2015/2/26 10:31,Americas,United States,Service Cloud Case (Read Only)
3668578,Thomson ONE Wealth Management,Contact Us,2015/2/27 14:11,2015/2/27 14:47,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Matthew Dibella (1 record),,,,,,,
,,,,,,,
2472384,-,-,2013/12/16 15:59,2015/2/15 22:41,Americas,United States,Siebel Service Request
????Case Owner: Peter Rayson (19 records),,,,,,,
,,,,,,,
3581519,Thomson ONE Wealth Management,Phone,2015/1/28 9:18,2015/2/2 10:42,Americas,United States,Service Cloud Case (Read Only)
3595132,Thomson ONE Wealth Management,Infra Mon,2015/2/3 1:04,2015/2/3 13:15,Americas,United States,Service Cloud Case (Read Only)
3600387,Thomson ONE Wealth Management,Phone,2015/2/4 13:10,2015/2/6 8:24,Americas,United States,Service Cloud Case (Read Only)
3613050,Thomson ONE Wealth Management,Infra Mon,2015/2/10 8:44,2015/2/12 10:54,Americas,United States,Service Cloud Case (Read Only)
3626550,-,-,2015/2/13 16:48,2015/2/13 16:48,Americas,United States,Siebel Service Request
3635719,-,-,2015/2/16 1:20,2015/2/16 1:20,Americas,United States,Siebel Service Request
3615936,Thomson ONE Wealth Management,Infra Mon,2015/2/11 9:04,2015/2/18 11:35,Americas,United States,Service Cloud Case (Read Only)
3579519,Thomson ONE Wealth Management,Phone,2015/1/27 15:23,2015/2/18 12:07,Asia,Japan,Service Cloud Case (Read Only)
3486177,Thomson ONE Wealth Management 5.0,Phone,2014/12/11 14:47,2015/2/18 12:09,Americas,United States,Service Cloud Case (Read Only)
3619640,Thomson ONE Wealth Management,Phone,2015/2/12 11:36,2015/2/18 12:10,Americas,United States,Service Cloud Case (Read Only)
3603734,Thomson ONE Wealth Management,Phone,2015/2/5 14:03,2015/2/18 13:22,Americas,United States,Service Cloud Case (Read Only)
3643536,Thomson ONE Wealth Management,Infra Mon,2015/2/17 23:22,2015/2/19 8:59,Americas,United States,Service Cloud Case (Read Only)
3638225,Thomson ONE Wealth Management,Infra Mon,2015/2/16 5:17,2015/2/24 12:10,Americas,United States,Service Cloud Case (Read Only)
3608015,Thomson ONE Wealth Management,Phone,2015/2/7 11:47,2015/2/25 12:07,Americas,United States,Service Cloud Case (Read Only)
3659341,Thomson ONE Wealth Management,Phone,2015/2/24 10:45,2015/2/26 11:27,Americas,Canada,Service Cloud Case (Read Only)
3607983,Thomson ONE Wealth Management,Phone,2015/2/7 7:58,2015/2/26 11:38,Americas,United States,Service Cloud Case (Read Only)
3593377,Thomson ONE Wealth Management,Phone,2015/2/2 9:54,2015/2/26 11:41,Europe,United Kingdom,Service Cloud Case (Read Only)
3650790,Thomson ONE Wealth Management,Infra Mon,2015/2/21 9:18,2015/2/26 11:58,Americas,United States,Service Cloud Case (Read Only)
3587057,Thomson ONE Wealth Management,Phone,2015/1/30 8:27,2015/2/27 14:13,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Ritika Malik (2 records),,,,,,,
,,,,,,,
3594287,Datastream,Phone,2015/2/2 15:11,2015/2/4 15:57,Americas,United States,Service Cloud Case (Read Only)
3622822,Reuters Online Reports,Email,2015/2/13 15:25,2015/2/13 15:27,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Ronald Dixon (6 records),,,,,,,
,,,,,,,
3608004,Reuters DataScope Select,Phone,2015/2/7 10:31,2015/2/7 11:16,Americas,Canada,Service Cloud Case (Read Only)
3608003,Thomson ONE Wealth Management,Phone,2015/2/7 10:29,2015/2/18 20:26,Americas,United States,Service Cloud Case (Read Only)
3620829,Thomson Reuters Eikon for Wealth Management,Phone,2015/2/12 23:19,2015/2/18 20:29,Americas,United States,Service Cloud Case (Read Only)
3483785,Datastream,Phone,2014/12/10 21:00,2015/2/18 21:03,Asia,India,Service Cloud Case (Read Only)
3663539,Thomson ONE Wealth Management,Phone,2015/2/25 20:59,2015/2/25 21:09,Americas,United States,Service Cloud Case (Read Only)
3666645,Thomson ONE Wealth Management,Phone,2015/2/26 23:22,2015/2/28 19:01,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Saif Ahmed (18 records),,,,,,,
,,,,,,,
3595185,Thomson ONE Wealth Management,Phone,2015/2/3 1:34,2015/2/3 23:14,Americas,United States,Service Cloud Case (Read Only)
3596055,Thomson ONE Wealth Management,Phone,2015/2/3 6:45,2015/2/3 23:22,Americas,United States,Service Cloud Case (Read Only)
3601468,Thomson ONE Wealth Management,Infra Mon,2015/2/5 0:19,2015/2/5 3:41,Americas,United States,Service Cloud Case (Read Only)
3601608,Thomson ONE Wealth Management,Infra Mon,2015/2/5 1:47,2015/2/5 23:44,Americas,United States,Service Cloud Case (Read Only)
3601716,Thomson ONE Wealth Management,Infra Mon,2015/2/5 2:38,2015/2/5 23:47,Americas,United States,Service Cloud Case (Read Only)
3605023,Thomson ONE Wealth Management,Infra Mon,2015/2/6 3:44,2015/2/9 1:17,Americas,Canada,Service Cloud Case (Read Only)
3608080,Thomson ONE Analytics,Phone,2015/2/7 23:27,2015/2/9 23:29,Americas,United States,Service Cloud Case (Read Only)
3608745,Thomson ONE Wealth Management,Infra Mon,2015/2/9 0:52,2015/2/9 23:35,Americas,United States,Service Cloud Case (Read Only)
3611974,Thomson ONE Wealth Management,Infra Mon,2015/2/10 0:36,2015/2/11 0:28,Americas,United States,Service Cloud Case (Read Only)
3614932,Thomson ONE Wealth Management,Infra Mon,2015/2/11 2:01,2015/2/17 1:21,Americas,United States,Service Cloud Case (Read Only)
3641191,Thomson ONE Wealth Management,Phone,2015/2/17 3:18,2015/2/18 0:00,Americas,United States,Service Cloud Case (Read Only)
3643726,Thomson ONE Wealth Management,Email,2015/2/18 2:33,2015/2/19 0:52,Americas,United States,Service Cloud Case (Read Only)
3648720,Thomson ONE Wealth Management,Infra Mon,2015/2/20 0:48,2015/2/20 6:11,Americas,United States,Service Cloud Case (Read Only)
3649057,Thomson ONE Wealth Management,Infra Mon,2015/2/20 4:34,2015/2/22 21:54,Americas,United States,Service Cloud Case (Read Only)
3651177,Thomson ONE Wealth Management,Infra Mon,2015/2/22 20:59,2015/2/22 21:58,Americas,United States,Service Cloud Case (Read Only)
3660887,Thomson ONE Wealth Management,Infra Mon,2015/2/25 1:34,2015/2/25 23:42,Americas,United States,Service Cloud Case (Read Only)
3661171,Thomson ONE Wealth Management,Infra Mon,2015/2/25 3:38,2015/2/25 23:44,Americas,United States,Service Cloud Case (Read Only)
3663923,Thomson ONE Wealth Management,Infra Mon,2015/2/26 1:47,2015/2/27 0:46,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Sneha Shah (3 records),,,,,,,
,,,,,,,
3621104,Thomson ONE Wealth Management,Email,2015/2/13 3:06,2015/2/13 7:21,Americas,United States,Service Cloud Case (Read Only)
3643480,Thomson ONE Wealth Management,Infra Mon,2015/2/17 22:24,2015/2/19 0:50,Americas,United States,Service Cloud Case (Read Only)
3646041,Thomson ONE Wealth Management,Infra Mon,2015/2/18 20:46,2015/2/19 1:24,Americas,United States,Service Cloud Case (Read Only)
????Case Owner: Taras Mazur (28 records),,,,,,,
,,,,,,,
3571809,Thomson ONE Wealth Management,Infra Mon,2015/1/23 17:05,2015/2/5 14:54,Americas,United States,Service Cloud Case (Read Only)
3573793,Thomson ONE Wealth Management,Infra Mon,2015/1/26 0:18,2015/2/5 14:56,Americas,United States,Service Cloud Case (Read Only)
3603678,Thomson ONE Wealth Management,Infra Mon,2015/2/5 13:40,2015/2/6 11:24,Americas,United States,Service Cloud Case (Read Only)
3603267,Thomson ONE Wealth Management,Phone,2015/2/5 11:21,2015/2/6 11:27,Americas,United States,Service Cloud Case (Read Only)
3603124,Thomson Reuters Eikon,Phone,2015/2/5 10:50,2015/2/6 11:40,Americas,United States,Service Cloud Case (Read Only)
